ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Has a mobile phone,Has a work phone,Has a phone,Has an email,Family member count,Is high risk,Employment_status_encoded,Education_level_encoded,Marital_status_encoded,Dwelling_encoded
5041610,1,1,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5010314,0,1,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5096380,0,1,0,2,243000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5045069,0,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5045935,1,0,0,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,1,1,1,4,1
5009447,1,1,0,0,81000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,0,2,0,3,1,2,3
5028911,1,0,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5024911,0,0,0,1,175500.0,Working,Higher education,Married,House / apartment,1,1,1,0,3,0,3,2,2,1
5136914,1,0,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,3,0,3,1,2,1
5099760,0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5047992,0,0,1,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,1,1,2,1
5067355,0,0,1,0,99000.0,State servant,Higher education,Married,Municipal apartment,1,0,1,0,2,0,1,2,2,2
5125291,0,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,0,3,1,1,1
5058527,1,0,0,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,1,0,3,1,4,2
5033706,1,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5143580,1,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,1,1,0,0,2,1,3,3,2,3
5010164,1,1,1,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,2,0,3,1,2,1
5087824,1,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5111100,0,1,1,2,67500.0,Working,Higher education,Married,Municipal apartment,1,0,0,0,4,0,3,2,2,2
5035924,0,1,1,1,180000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,3,0,2,3,3,1
5146144,1,0,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5033753,0,1,1,0,171000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,1,1,2,1
5054271,0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5139310,1,1,1,0,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5142612,1,0,0,2,216000.0,Working,Higher education,Married,House / apartment,1,1,1,0,4,0,3,2,2,1
5105507,0,0,1,0,495000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5100307,1,1,1,2,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,2,1,2,1
5023295,0,0,0,1,225000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,1,0,3,0,1,2,3,1
5099979,1,0,1,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5021254,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5142959,1,1,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5117596,0,0,0,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1,0,3,1,4,1
5142561,1,0,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5009611,0,0,0,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,3,1,2,1
5074818,1,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,3,1,4,1
5024591,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,With parents,1,1,0,0,2,0,3,1,2,3
5099907,0,0,1,2,112500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,4,0,3,3,2,1
5143124,0,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5142767,0,1,0,4,202500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,6,0,3,3,2,1
5062539,0,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,1,2,0,2,2,3,1
5022762,0,0,0,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,0,2,1,1,1
5149118,0,0,1,0,360000.0,Working,Higher education,Separated,House / apartment,1,0,1,0,1,0,3,2,1,1
5114220,1,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5149416,0,1,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5118416,0,0,0,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,1,1,2,1
5095311,0,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5052823,0,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,0,3,1,4,1
5045876,1,1,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5009092,1,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,1,0,0,3,0,3,2,2,1
5036501,1,0,0,2,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4,0,2,2,2,1
5145777,0,1,1,4,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,6,0,3,2,2,1
5093307,0,0,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,1,0,3,2,4,1
5067628,0,0,0,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5125665,0,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,1,1,2,1
5088053,0,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5135899,0,0,1,2,90000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,4,0,1,1,3,1
5113255,0,1,1,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,3,1,4,3
5048023,1,1,1,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,4,0,3,1,3,1
5033574,0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5150483,0,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5111092,1,0,1,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5091331,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5042149,0,1,0,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,0,2,2,2,1
5149711,0,0,1,1,90000.0,Working,Higher education,Married,House / apartment,1,0,1,0,3,0,3,2,2,1
5078788,1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5126036,0,1,1,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,1,0,3,1,1,1
5114523,0,1,1,0,157500.0,Working,Higher education,Married,Co-op apartment,1,1,0,0,2,0,3,2,2,4
5143325,0,0,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,2,0,2,2,3,1
5036967,1,1,1,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2,0,3,2,2,1
5105784,1,1,0,0,459000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5010075,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5066673,0,0,1,0,324000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5050965,1,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5023628,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,1,1,1,0,2,1,5,1
5045636,1,1,1,1,139500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5117806,0,1,0,0,90000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,2,0,2,3,2,1
5035418,0,0,1,0,292500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5099931,1,1,1,1,225000.0,Working,Secondary / secondary special,Married,Office apartment,1,0,0,0,3,0,3,1,2,6
5095452,0,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5021715,0,0,1,1,243000.0,Working,Higher education,Married,House / apartment,1,0,0,1,3,0,3,2,2,1
5054166,0,0,0,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5132765,0,0,1,2,202500.0,State servant,Secondary / secondary special,Married,Co-op apartment,1,0,0,0,4,0,1,1,2,4
5088881,0,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,2,1,2,1
5105611,0,0,1,5,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,7,0,3,1,2,1
5067597,0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5106153,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5054475,0,1,1,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,3,0,3,1,3,1
5115425,0,1,1,2,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,2,1,2,1
5033656,0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5066777,1,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,1,0,3,1,4,1
5089514,0,1,0,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,1,1,3,0,3,1,2,5
5089752,1,0,0,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,3,1,4,1
5125612,1,1,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,2,1,2,2,2,1
5061593,0,1,1,2,175500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,1,1,2,1
5021466,0,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5089726,0,0,0,0,234000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,1,0,3,1,5,1
5096107,0,1,0,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,4,0,3,1,3,1
5010011,0,0,1,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,1,0,1,0,3,0,1,3,3,1
5066436,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5096111,0,1,0,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,4,0,3,1,3,1
5091952,0,0,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,1,1,0,3,2,4,1
5114316,0,0,0,0,216000.0,State servant,Higher education,Widow,House / apartment,1,0,1,0,1,0,1,2,5,1
5023309,1,1,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5116402,0,0,1,0,180000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,3,2,4,1
5036756,0,0,1,0,175500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,2,0,2,2,2,1
5089742,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5056057,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5136929,1,1,0,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5036593,1,1,1,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5095723,1,1,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5066432,1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5106137,1,1,1,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,1,0,3,1,1,1
5036320,0,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5046105,0,0,1,2,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,4,0,3,1,3,1
5097096,0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5150353,0,0,1,0,175500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,2,0,2,2,2,1
5116001,1,1,1,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,3,0,2,2,3,1
5036955,0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5033836,0,0,1,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,1,3,1,3,1
5089744,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5115906,0,0,1,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,2,1,3,1
5150484,0,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5028908,0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5051235,0,0,0,1,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,2,1,3,1
5136880,0,1,0,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5010697,0,1,1,2,292500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4,0,2,2,2,1
5069311,0,0,1,0,112500.0,Working,Lower secondary,Civil marriage,Municipal apartment,1,0,0,0,2,0,3,4,3,2
5010366,0,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,2,0,3,2,1,1
5117761,0,0,0,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,1,1,2,1
5010747,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5125605,0,0,1,1,243000.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2,0,1,2,1,1
5029684,0,1,1,0,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5067005,1,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5105938,1,1,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3,0,3,1,2,1
5142471,1,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,2,1,3,1
5029727,0,0,1,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,3,0,2,2,2,1
5021213,1,1,1,1,225000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,3,0,1,2,2,1
5010217,0,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,1,1,2,1
5054092,1,0,0,0,176175.0,Commercial associate,Secondary / secondary special,Married,With parents,1,1,0,0,2,0,2,1,2,3
5113400,1,0,0,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,0,1,0,2,2,4,1
5029485,0,1,0,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5105691,1,1,1,0,180000.0,Working,Higher education,Single / not married,Co-op apartment,1,0,0,0,1,0,3,2,4,4
5132833,1,1,0,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5042081,0,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,2,0,2,2,2,1
5021192,0,0,0,0,225000.0,State servant,Higher education,Single / not married,With parents,1,0,0,0,1,0,1,2,4,3
5115815,1,0,1,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,0,3,1,2,1
5112919,1,1,1,2,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,0,2,1,2,1
5096865,1,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5024870,0,1,1,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1,0,2,2,1,1
5113748,1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,2,1,2,1
5068238,0,0,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5067301,0,1,1,1,103500.0,Working,Higher education,Married,House / apartment,1,0,0,1,3,0,3,2,2,1
5146193,1,1,1,0,382500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,2,0,3,2,3,1
5114541,0,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,1,2,0,3,3,2,1
5150230,0,1,1,0,139500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,0,2,0,3,3,2,1
5116699,1,0,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5028917,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5143555,1,0,0,2,202500.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,4,0,3,1,2,3
5126292,1,0,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5115728,0,0,0,0,108000.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,2,0,1,1,2,2
5062491,1,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,1,1,2,1
5046540,1,1,1,1,373500.0,State servant,Higher education,Married,Office apartment,1,0,0,0,3,0,1,2,2,6
5137474,0,0,0,1,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,3,0,3,2,2,1
5037207,1,0,1,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,5,0,3,1,2,1
5052889,1,1,1,1,382500.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5091899,1,0,0,1,139500.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,0,0,3,0,3,1,2,5
5053446,0,0,1,1,135000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,2,0,2,2,1,1
5054343,0,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5048604,0,0,1,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5135798,0,0,1,1,90000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,3,0,2,2,2,1
5050727,1,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,2,0,3,1,3,1
5050796,0,1,0,1,135000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,3,0,3,2,3,1
5142826,1,1,0,1,180000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,2,0,3,2,4,1
5148669,1,1,1,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,1,0,0,0,3,0,2,3,3,6
5091646,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
